tmdb_id,title,vote_average,vote_count,popularity,release_date,genre_ids,overview,fetched_at
301142,Elliot the Littlest Reindeer,8.5,6982,165.924,2018-03-01,[18],"When Blitzen suddenly retires, a miniature horse determined to join Santa's reindeer team faces fierce competition in the North Pole tryouts.",2026-05-17T16:57:39.593869
301143,Little Monsters,7.3,1525,129.552,1989-03-01,[18],"Brian knows there are creatures under his bed. When he faces his fears and confronts them, however, he makes some hilariously weird new friends.",2026-05-17T16:57:39.594195
301144,Mile 22,8.0,8263,25.608,2018-03-01,[18],"An officer in a top-secret CIA unit leads his team in escorting a prized intelligence asset to safety, with enemy forces hot on their trail.",2026-05-17T16:57:39.594348
301145,Piercing,7.5,5747,8.309999999999999,2018-03-01,[18],A family man plots to kill a spellbinding sex worker but ends up in a psychosexual exercise to outwit his twisted target.,2026-05-17T16:57:39.594481
301146,Snowden,7.0,7650,41.886,2016-03-01,[18],This thriller traces Edward Snowden's journey from Army recruit to disillusioned government analyst bent on exposing vast U.S. surveillance programs.,2026-05-17T16:57:39.594669
301147,The Impossible,7.5,12539,3.216,2012-03-01,[18],"Tracking one family's harrowing experiences, this gripping drama depicts the chaos generated by the massive 2004 tsunami in Southeast Asia.",2026-05-17T16:57:39.594944
301148,The Next Karate Kid,9.3,9152,7.08,1994-03-01,[18],"In Boston, karate master Mr. Miyagi finds a new pupil in troubled teen Julie Pierce when she gets bullied by a group of relentless classmates.",2026-05-17T16:57:39.595197
301149,Wheels of Fortune,7.4,12905,24.215999999999998,2020-03-01,[18],"To claim a big inheritance, a down-on-his-luck mechanic must win a series of competitions as outlined in his birth father's will.",2026-05-17T16:57:39.595398
301150,The 12th Man,8.2,12055,167.16,2018-03-01,[18],"Based on true events, this story follows a Norwegian saboteur’s harrowing struggle to reach safety after escaping a Nazi attack during World War II.",2026-05-17T16:57:39.607744
301151,Hidden in Plain Sight,7.6,1793,100.88399999999999,2019-03-01,[18],A woman stages her own suicide but still lives in fear of her abusive ex-boyfriend tracking her down and stealing the son he never knew he had.,2026-05-17T16:57:39.608202
301152,His House,7.0,2286,11.796,2020-03-01,[18],"As a young couple from war-torn South Sudan seeks asylum and a fresh start in England, they’re tormented by a sinister force living in their new home.",2026-05-17T16:57:39.608383
301153,In Line,8.9,9329,27.612000000000002,2017-03-01,[18],"A convicted murderer gets out of prison and reunites with his wife, who is plotting revenge against him after years of physical and emotional abuse.",2026-05-17T16:57:39.608514
301154,Kaali Khuhi,7.9,6324,212.41199999999998,2020-03-01,[18],"When a restless spirit curses a village that has a history of female infanticide, the town's fate lies in the hands of a 10-year-old girl.",2026-05-17T16:57:39.608691
301155,Rogue City,8.9,4065,21.126,2020-03-01,[18],"Caught in the crosshairs of police corruption and Marseille’s warring gangs, a loyal cop must protect his squad by taking matters into his own hands.",2026-05-17T16:57:39.608824
301156,The Day of the Lord,8.1,13280,16.811999999999998,2020-03-01,[18],"In this horror movie, a retired priest haunted by his sins is pulled back into the darkness when a friend begs him to help his possessed daughter.",2026-05-17T16:57:39.608952
301157,Pagpag: Nine Lives,7.9,1443,33.378,2013-03-01,[18],"After ignoring superstitions, a group of teenagers find themselves in a fight for their lives when they are haunted — and hunted — by an evil spirit.",2026-05-17T16:57:39.609094
301158,Holidate,8.1,4175,54.059999999999995,2020-03-01,[18],"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2026-05-17T16:57:39.609225
301159,La Gran Ilusión,8.7,12539,133.10399999999998,2016-03-01,[18],"Known as ""El Mago Pop,"" illusionist Antonio Díaz shocks and awes celebrities and bystanders around the world with his mind-blowing performances.",2026-05-17T16:57:39.609344
301160,Metallica Through The Never,7.7,5431,48.114,2013-03-01,[18],"As heavy metal band Metallica tears up the stage, a young roadie is sent on an urgent errand. But his mission soon takes a surreal turn.",2026-05-17T16:57:39.609488
301161,Nobody Sleeps in the Woods Tonight,7.8,15935,58.51199999999999,2020-03-01,[18],"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.",2026-05-17T16:57:39.621962
301162,Secrets of the Saqqara Tomb,7.5,4399,0.486,2020-03-01,[18],"After unearthing a tomb that had been untouched for 4,400 years, Egyptian archaeologists attempt to decipher the history of the extraordinary find.",2026-05-17T16:57:39.622342
301163,Guillermo Vilas: Settling the Score,7.0,16219,72.198,2020-03-01,[18],"An Argentine journalist strives to prove that his countryman, tennis star Guillermo Vilas, was wrongly denied the No. 1 world ranking in the 1970s.",2026-05-17T16:57:39.622563
301164,Sarah Cooper: Everything's Fine,7.4,2759,31.067999999999998,2020-03-01,[18],"Comedian and Trump lip-synching sensation Sarah Cooper tackles politics, race and other light topics in a sketch special packed with celebrity guests.",2026-05-17T16:57:39.622737
301165,Ajab Prem Ki Ghazab Kahani,7.9,5902,43.524,2009-03-01,[18],"A young man's obsession with making others happy drives him to help the girl he loves marry someone else, then try to win her heart.",2026-05-17T16:57:39.622890
301166,Black '47,7.5,931,186.642,2018-03-01,[18],"When the Great Famine ravages his beloved country, a battle-hardened Irishman deserts the British Empire and exacts revenge on the tyrants responsible.",2026-05-17T16:57:39.623037
301167,I Am Woman,7.0,10106,4.536,2019-03-01,[18],"In the 1960s, Australian singer Helen Reddy struggles with misogyny in the music business — until she records an anthem for the women's movement.",2026-05-17T16:57:39.623216
301168,Alice Junior,7.4,5454,6.9959999999999996,2019-03-01,[18],"In a small town, a trans teen with a vibrant personality shakes up her high school's conservative ways while trying to secure her first kiss.",2026-05-17T16:57:39.623356
301169,Over the Moon,7.0,1926,25.470000000000002,2020-03-01,[18],"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",2026-05-17T16:57:39.635671
301170,Shattered Memories,8.5,8456,58.181999999999995,2018-03-01,[18],"When her former lover's mysteriously murdered, a woman must clear her name – and avoid the killer.",2026-05-17T16:57:39.636201
301171,Bending the Arc,8.7,11604,97.026,2017-03-01,[18],This documentary follows a group of ambitious advocates whose mission to save lives in Haiti turns into a global fight for health care and justice.,2026-05-17T16:57:39.636583
301172,Cadaver,7.7,7407,75.52799999999999,2020-03-01,[18],"When a peculiar hotel dinner show draws crowds during a postapocalyptic famine, one family discovers they'll pay much more than the price of admission.",2026-05-17T16:57:39.636814
301173,Exes Baggage,8.6,12700,61.24199999999999,2018-03-01,[18],"After years apart, a former couple reunites and gets reacquainted with the pains of love as they work to heal wounds from the past.",2026-05-17T16:57:39.636986
301174,Fisherman's Friends,7.3,3346,11.531999999999998,2019-03-01,[18],"Sea shanties have long united 10 Cornish fishermen, but when their chants sail to the music charts, their friendship is kept at bay.",2026-05-17T16:57:39.637194
301175,The Hows of Us,7.7,3369,18.695999999999998,2018-03-01,[18],"A young couple's house was once a happy home. But with one as the breadwinner and the other looking for a big break, can love still live here?",2026-05-17T16:57:39.637368
301176,The Hummingbird Project,8.7,4973,256.164,2018-03-01,[18],"After discovering a shortcut that gives them a technological advantage, two cousins look to earn their big score by outracing a massive corporation.",2026-05-17T16:57:39.637498
301177,"Yes, God, Yes",8.0,8402,9.24,2020-03-01,[18],"A devoutly religious teen grapples with her own sexual awakening, and attends a Catholic school retreat in the hopes of suppressing her newfound urges.",2026-05-17T16:57:39.651936
301178,Brave Blue World: Racing to Solve Our Water Crisis,7.8,7434,174.31199999999998,2020-03-01,[18],"From reuse to energy generation, new innovations across five continents are explored in this documentary about building a future for sustainable water.",2026-05-17T16:57:39.652268
301179,Rebecca,7.4,4915,139.146,2020-03-01,[18],"A young newlywed moves to her husband's imposing estate, where she must contend with his sinister housekeeper and the haunting shadow of his late wife.",2026-05-17T16:57:39.652439
301180,The Magic School Bus Rides Again The Frizz Connection,8.5,10819,230.496,2020-03-01,[18],"Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!",2026-05-17T16:57:39.652604
301181,Tremors: Shrieker Island,7.0,3376,20.76,2020-03-01,[18],"When massive mutant creatures infiltrate an island nature preserve, scientists recruit a legendary monster hunter to battle the beasts.",2026-05-17T16:57:39.652827
301182,Beirut Oh Beirut,7.0,5116,59.388,1975-03-01,[18],"In the aftermath of the 1967 Arab-Israeli War, four young Lebanese navigate their existence along rapidly transforming political lines.",2026-05-17T16:57:39.653097
301183,Bosta,9.1,12374,0.45599999999999996,2005-03-01,[18],"After 15 years in France, Kamal returns to his native Beirut and reassembles his dance crew, striving to modernize traditional Dabke routines.",2026-05-17T16:57:39.653354
301184,Ghadi,7.6,18001,72.09599999999999,2013-03-01,[18],"When the father of a boy with Down syndrome resists his neighbors' efforts to have the child institutionalized, miraculous events begin to occur.",2026-05-17T16:57:39.665670
301185,Heritages,7.0,5101,108.264,2014-03-01,[18],"After being forced to leave his country three times, a Lebanese film director traces his roots and analyzes key moments of the nation's history.",2026-05-17T16:57:39.666036
301186,Listen,7.9,11842,57.74399999999999,2017-03-01,[18],"A sound engineer falls for a model but after an unfortunate accident, he fights to save their love by triggering her senses.",2026-05-17T16:57:39.666252
301187,Out of Life,8.8,3305,98.172,1991-03-01,[18],"Kidnapped by guerrillas in Beirut, a French photojournalist refuses to yield his dignity despite being tortured and brainwashed by his captors.",2026-05-17T16:57:39.666461
301188,Panoptic,8.7,1146,80.976,2017-03-01,[18],This documentary dissects Lebanon's present-day paradoxes stemming from years of conflict as the director attempts to reconcile with her nation's past.,2026-05-17T16:57:39.666717
301189,Taxi Ballad,7.0,3936,218.79,2012-03-01,[18],A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past.,2026-05-17T16:57:39.666923
301190,The Kite,7.0,3818,77.316,2003-03-01,[18],"In an occupied village, a teen girl is set to wed a stranger. But when she crosses over to meet her betrothed, her heart gets entangled at the border.",2026-05-17T16:57:39.667092
301191,The Little Wars,8.7,5818,54.864,1982-03-01,[18],"Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped.",2026-05-17T16:57:39.667255
301192,Under the Bombs,7.6,5134,105.678,2007-03-01,[18],A mother arrives in war-torn Lebanon looking for her missing son in the South as a cab driver agrees to escort her on her dangerous trip.,2026-05-17T16:57:39.667401
301193,West Beirut,7.0,11049,96.94800000000001,1999-03-01,[18],"Three intrepid teens roam the streets of Beirut in the midst of civil war, filming on a Super 8 camera and reckoning with the pains of growing up.",2026-05-17T16:57:39.679688
301194,What Did I Mess,8.4,10128,123.564,2018-03-01,[18],"In an attempt to get her ex to propose, Nayla hosts a gathering to introduce him to her new suitor — only for the party to turn into a hellish occasion.",2026-05-17T16:57:39.680197
301195,Whispers,8.2,6785,24.012,1980-03-01,[18],"With her home devastated by war, a Lebanese poet takes a cross-country road trip, looking for glimmers of hope through nostalgic memories and verse.",2026-05-17T16:57:39.682134
301196,Zozo,7.0,13305,64.116,2005-03-01,[18],"When Lebanon's Civil War deprives Zozo of his family, he's left with grief and little means as he escapes to Sweden in search of his grandparents.",2026-05-17T16:57:39.682527
301197,ParaNorman,7.0,7958,162.58200000000002,2012-03-01,[18],"When an army of zombies invades a small town, it's up to an odd local boy with a knack for communicating with the dead to save the day.",2026-05-17T16:57:39.690098
301198,I Am Vengeance: Retaliation,7.6,7247,115.65599999999999,2020-03-01,[18],"To clear his criminal record, an ex-special forces soldier agrees to lead a team to retrieve a double-crossing mercenary and deliver him to justice.",2026-05-17T16:57:39.690458
301199,Disconnect,8.3,4094,90.696,2018-03-01,[18],A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic.,2026-05-17T16:57:39.690836
301200,In a Valley of Violence,7.0,11433,70.716,2016-03-01,[18],"After a quiet drifter is met with violence and bullying in a small town, he finds himself enmeshed in a vengeful struggle with the local marshal.",2026-05-17T16:57:39.691158
301201,The Trial of the Chicago 7,7.5,6813,180.888,2020-03-01,[18],What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,2026-05-17T16:57:39.691357
301202,Unfriended,7.9,11881,78.762,2014-03-01,[18],Six teens whose cyberbullying drove their classmate to kill herself become the target of an online stalker with a lethal agenda.,2026-05-17T16:57:39.691517
301203,A Babysitter's Guide to Monster Hunting,8.2,5417,65.502,2020-03-01,[18],"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",2026-05-17T16:57:39.704043
301204,Batman: The Killing Joke,8.7,1936,180.936,2016-03-01,[18],The Joker makes life hell for the Gordon family in a monstrous attempt to prove to Batman that one bad day can drive a good man to madness.,2026-05-17T16:57:39.704411
301205,El-Khawaga's Dilemma,7.4,13656,28.218,2018-03-01,[18],"After a car crash, sparks fly for a financially struggling man and the daughter of a business tycoon, unraveling dark secrets and loose ends.",2026-05-17T16:57:39.704703
301206,Kartini: Princess of Java,7.4,1959,155.358,2017-03-01,[18],A woman of nobility battles patriarchal norms in order to improve educational access for women in early 1900s Indonesian society.,2026-05-17T16:57:39.704890
301207,Love Like the Falling Rain,8.0,5444,2.814,2020-03-01,[18],"Fearing rejection, a young man struggles to declare his feelings for his best friend, who soon falls for another man — until a fateful incident.",2026-05-17T16:57:39.705145
301208,Rooting for Roona,7.7,4596,42.582,2020-03-01,[18],"In rural India, a child with hydrocephalus gets a chance at life-changing surgery after her photos go viral. This documentary charts her journey.",2026-05-17T16:57:39.705454
301209,A Choo,9.2,18745,280.716,2020-03-01,[18],"Determined to win the heart of his childhood crush from orphanage, EJ becomes a boxer with superpowers and soon confronts a formidable villain.",2026-05-17T16:57:39.718980
301210,BLACKPINK: Light Up the Sky,7.7,10927,98.27399999999999,2020-03-01,[18],Record-shattering Korean girl band BLACKPINK tell their story — and detail the hard-fought journey of the dreams and trials behind their meteoric rise.,2026-05-17T16:57:39.719389
301211,The Three Deaths of Marisela Escobedo,7.6,5287,108.84,2020-03-01,[18],This documentary examines a mother's tireless crusade to jail her daughter's murderer after Mexico's justice system failed to do so.,2026-05-17T16:57:39.719641
301212,Fida,7.2,14820,62.49,2004-03-01,[18],An all-around nice guy finds himself in a dangerous situation after he makes the ultimate sacrifice for the woman he loves in this drama.,2026-05-17T16:57:39.724737
301213,Octonauts & the Great Barrier Reef,8.7,9904,54.822,2020-03-01,[18],"In this musical special, the Octonauts must find a way to hold back hungry swarms of coral-eating starfish to save a new friend’s fragile reef home.",2026-05-17T16:57:39.725043
301214,Dil,7.0,2412,292.092,1990-03-01,[18],A miser’s scheme to set his son up with a millionaire’s daughter backfires when the two actually fall in love — just as his sly charade is revealed.,2026-05-17T16:57:39.725230
301215,Disco Dancer,8.0,7596,159.11999999999998,1982-03-01,[18],"A poor boy grows up to be a famous disco dancer, hoping to use his art to exact revenge on the millionaire who once framed him and his mother for theft.",2026-05-17T16:57:39.725382
301216,Hunterrr,8.3,1766,51.108000000000004,2015-03-01,[18],A sex-obsessed young man tries to put his past behind him when he falls for an extraordinary woman who makes him want to change his lifestyle.,2026-05-17T16:57:39.735625
301217,Phir Hera Pheri,7.7,8203,108.744,2006-03-01,[18],"Driven by greed, three rich friends seek to double their wealth and find themselves indebted to a ruthless gangster.",2026-05-17T16:57:39.736196
301218,The Legend of Bhagat Singh,7.6,2021,394.53,2002-03-01,[18],"This biopic chronicles the life and times of iconic Indian revolutionary Bhagat Singh, who led an armed resistance against the British in the 1920.",2026-05-17T16:57:39.736601
301219,House of the Witch,7.2,9015,19.272,2017-03-01,[18],A group of daring teens finds themselves in a fight for their lives inside a haunted house when a sinister spirit crashes their Halloween party.,2026-05-17T16:57:39.736954
301220,Ginny Weds Sunny,7.4,7293,68.934,2020-03-01,[18],"Eager to marry but constantly rejected by women, a bachelor hopes to win over a former crush by accepting help from an unlikely source: her mother.",2026-05-17T16:57:39.737274
301221,My Step Dad: The Hippie,8.4,4051,41.291999999999994,2018-03-01,[18],"When three adult siblings meet the offbeat man who their widowed mom fawns over, they take drastic actions to stop them from ever getting married.",2026-05-17T16:57:39.751720
301222,Super Monsters: Dia de los Monsters,7.0,10286,51.461999999999996,2020-03-01,[18],"The Super Monsters celebrate Día de los Muertos in Vida’s hometown with her magical family, some new monster friends and a spook-tacular parade!",2026-05-17T16:57:39.752054
301223,The Forty-Year-Old Version,8.9,6289,99.66,2020-03-01,[18],"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper.",2026-05-17T16:57:39.752301
301224,Bigflo & Oli: Hip Hop Frenzy,7.0,14603,40.206,2020-03-01,[18],"Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour.",2026-05-17T16:57:39.752436
301225,Palermo Hollywood,7.0,7808,64.94399999999999,2004-03-01,[18],A pair of petty criminals from different backgrounds get tangled up in a gangster's kidnapping scheme that goes awry.,2026-05-17T16:57:39.752581
301226,Hubie Halloween,7.6,11507,169.008,2020-03-01,[18],"Hubie's not the most popular guy in Salem, Mass., but when Halloween turns truly spooky, this good-hearted scaredy-cat sets out to keep his town safe.",2026-05-17T16:57:39.752707
301227,American Pie 9: Girls' Rules,8.0,4218,281.322,2020-03-01,[18],Four tight-knit high school seniors vow to turn their love lives around by homecoming when the arrival of a new student muddles their plans.,2026-05-17T16:57:39.752868
301228,Dolly Parton: Here I Am,7.8,9727,39.827999999999996,2019-03-01,[18],"Dolly Parton leads a moving, musical journey in this documentary that details the people and places who have helped shape her iconic career.",2026-05-17T16:57:39.752999
301229,StarBeam: Halloween Hero,8.1,2856,145.84199999999998,2020-03-01,[18],"Greedy Captain Fishbeard is stealing everybody's Halloween treats for himself, but StarBeam and Boost have some tricks up their sleeves to save the day!",2026-05-17T16:57:39.753169
301230,Walk Away from Love,8.5,11994,58.248,2017-03-01,[18],"Heartbroken from her last relationship, an attorney is wary of falling in love again. But crossing paths with an ex upends her plans to finally move on.",2026-05-17T16:57:39.753360
301231,David Attenborough: A Life on Our Planet,7.0,4451,72.252,2020-03-01,[18],"A broadcaster recounts his life, and the evolutionary history of life on Earth, to grieve the loss of wild places and offer a vision for the future.",2026-05-17T16:57:39.753502
301232,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",8.2,7807,45.144,2020-03-01,[18],"From unseen footage to the last table read, this documentary takes an inside look at the final season of the acclaimed comedy series ""Schitt's Creek.""",2026-05-17T16:57:39.765995
301233,Good Game: The Beginning,7.3,11773,112.38000000000001,2018-03-01,[18],New high school grad and avid gamer Cenk is recruited to an intense esports team that trains for a tournament with a life-changing prize.,2026-05-17T16:57:39.766430
301234,A Chaster Marriage,7.0,15252,59.184,2016-03-01,[18],"Forced to wed his childhood friend, a man obsessed with football attempts to get rid of his wife in order to keep the woman he truly loves.",2026-05-17T16:57:39.766716
301235,A Go! Go! Cory Carson Halloween,8.0,4860,152.44199999999998,2020-03-01,[18],"Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?",2026-05-17T16:57:39.766898
301236,Òlòtūré,8.6,11230,69.92999999999999,2020-03-01,[18],"In Lagos, a journalist goes undercover as a prostitute to expose human trafficking. What she finds is a world of exploited women and ruthless violence.",2026-05-17T16:57:39.767137
301237,Serious Men,7.0,3559,45.846,2020-03-01,[18],"When a slum dweller spins a web of lies in pursuit of the upward mobility he has long craved, his ruse could be especially dangerous for his young son.",2026-05-17T16:57:39.767309
301238,The Binding,7.6,5476,5.184,2020-03-01,[18],"While visiting her fiancé's mother in southern Italy, a woman must fight the mysterious and malevolent curse intent on claiming her daughter.",2026-05-17T16:57:39.767445
301239,Turkish Dance School,7.9,7113,245.33399999999997,2017-03-01,[18],A woman recovering from an attempted suicide meets an aspiring doctor who takes a keen interest in her efforts to move forward in life through dance.,2026-05-17T16:57:39.779764
301240,Vampires vs. the Bronx,7.9,5381,165.696,2020-03-01,[18],Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.,2026-05-17T16:57:39.780154
301241,You've Got This,8.2,10933,165.95399999999998,2020-03-01,[18],An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.,2026-05-17T16:57:39.780358
301242,All Because of You,7.5,12439,110.676,2020-03-01,[18],"After falling for a guest, an unsuspecting hotel staff becomes embroiled in a hostage scheme and discovers true love in an unlikely place.",2026-05-17T16:57:39.780494
301243,An Ordinary Man,8.2,1908,164.802,2017-03-01,[18],"A war criminal in hiding begins to suspect that the maid, his only confidant and contact with the outside world, may be hiding something herself.",2026-05-17T16:57:39.780675
301244,Carlos Almaraz: Playing with Fire,7.3,1006,32.699999999999996,2019-03-01,[18],"Mixing archival footage with interviews, this film celebrates one of Los Angeles's most influential painters and Chicano art activists from the 1970s.",2026-05-17T16:57:39.780861
301245,Cold Harbour,8.7,6511,107.44800000000001,2013-03-01,[18],"When a war breaks out between competing gangs of smugglers in Cape Town, South Africa, an honest cop is pressured to work for a powerful crime lord.",2026-05-17T16:57:39.781021
301246,Free State of Jones,7.5,12343,20.345999999999997,2016-03-01,[18],A Mississippi farmer turns outlaw as he leads a ragtag band of fellow Civil War deserters and escaped slaves in a rebellion against the Confederacy.,2026-05-17T16:57:39.781352
301247,Human Nature,8.1,7365,63.75,2019-03-01,[18],"From breakthrough science to the boundaries of morality, this documentary spotlights a revelation in genetic modification research known as CRISPR.",2026-05-17T16:57:39.792835
301248,Hunt for the Wilderpeople,8.5,4007,274.032,2016-03-01,[18],A misadventure in the wilderness leads to life-changing discoveries for a troubled orphan teen from the city and his belligerent foster father.,2026-05-17T16:57:39.793306
301249,I'm Leaving Now,9.7,1886,181.158,2019-03-01,[18],"In this evocative documentary, an undocumented immigrant plans to return to Mexico after 16 years but his family tells him he needs to stay in the US.",2026-05-17T16:57:39.793696
301250,Rize,8.6,8078,172.12199999999999,2005-03-01,[18],"This documentary explores ""krumping,"" a fast-paced urban dance, and follows the man that originated the phenomenon in South Central Los Angeles.",2026-05-17T16:57:39.794013
301251,The American Game,7.1,2021,86.79,2019-03-01,[18],A financially struggling young couple's relationship is tested when the CEO of the company they work for tempts them with a nearly irresistible offer.,2026-05-17T16:57:39.794333
301252,The Book of Sun,9.3,10129,119.412,2020-03-01,[18],"A high school senior sets out to make a no-budget horror film with his friend, one-time rival and teacher, but the project soon jeopardizes their future.",2026-05-17T16:57:39.794529
301253,The Outpost,7.0,13209,27.852,2020-03-01,[18],A group of vastly outnumbered U.S. soldiers at a remote Afghanistan base must fend off a brutal offensive by Taliban fighters in the Battle of Kamdesh.,2026-05-17T16:57:39.808109
301254,We Have Always Lived in the Castle,7.3,13049,10.524,2018-03-01,[18],The fragile and secretive world of two sisters and their uncle crumbles when their charming cousin arrives with eyes toward the family fortune.,2026-05-17T16:57:39.808444
301255,American Murder: The Family Next Door,7.1,6162,38.754,2020-03-01,[18],"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.",2026-05-17T16:57:39.808736
301256,Baxu and the Giants,8.7,2185,48.258,2019-03-01,[18],A young girl grows increasingly concerned about the rhino poaching in her village when it begins to directly impact her impoverished family.,2026-05-17T16:57:39.808934
301257,Poacher,8.4,12822,106.34400000000001,2018-03-01,[18],A daring farmer steals illicit ivory from a group of international terrorists and must elude their dangerous and deadly games.,2026-05-17T16:57:39.809196
301258,The Boys in the Band,8.4,6349,234.666,2020-03-01,[18],"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",2026-05-17T16:57:39.809377
301259,The Boys in the Band: Something Personal,7.2,12363,50.291999999999994,2020-03-01,[18],"Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy.",2026-05-17T16:57:39.809519
301260,Bully,8.0,10246,16.476,2012-03-01,[18],This eye-opening documentary tracks the stories of five different families whose children are struggling to defend themselves from school bullies.,2026-05-17T16:57:39.821997
301261,Michelle Buteau: Welcome to Buteaupia,7.0,8262,33.486,2020-03-01,[35],"Scene-stealing queen Michelle Buteau dazzles with real talk on relationships, parenthood, cultural differences and the government workers who adore her.",2026-05-17T16:57:39.822440
301262,Welcome to Sudden Death,7.9,6618,228.144,2020-03-01,[18],"At a basketball game, an ex-Special Forces officer must face a group of tech-savvy hostiles when a team owner and his daughter are taken hostage.",2026-05-17T16:57:39.822749
301263,Amandla! A Revolution in Four Part Harmony,8.4,11525,27.947999999999997,2002-03-01,[18],This documentary recounts the fascinating and little-known role that music has played in the struggle to eradicate apartheid in South Africa.,2026-05-17T16:57:39.822989
301264,Ankhon Dekhi,7.2,8815,89.526,2013-03-01,[18],"After a distressing incident, a Delhi man vows to believe only what he can see, but his new ideals soon take his life in extreme directions.",2026-05-17T16:57:39.823234
301265,Dedh Ishqiya,7.5,8474,64.61399999999999,2014-03-01,[18],"After failing to win the heart of an aristocrat's widow, a thief plans to abduct her, only to discover that there are others with the same idea.",2026-05-17T16:57:39.823476
301266,Golmaal Returns,8.2,4125,160.92,2008-03-01,[18],A man's relationship with his jealous wife enters choppy waters after he has to spend a night on a yacht with a woman he's rescued from gangsters.,2026-05-17T16:57:39.835954
301267,Ishq Vishk,9.0,3734,42.126,2003-03-01,[18],"When the duplicitous Rajiv expresses his love for Payal, a cruel lie kicks off a story of self-discovery and unexpected romance.",2026-05-17T16:57:39.836432
301268,Ishqiya,8.0,7565,126.75,2009-03-01,[18],A deceitful woman seduces two of her late husband’s crooked friends into helping her hatch a nefarious kidnapping plot for a hefty ransom.,2026-05-17T16:57:39.836796
301269,Jab We Met,8.9,7675,86.18399999999998,2007-03-01,[18],Changing fortunes await a wealthy but dejected industrialist when he meets a spirited chatterbox on a train in this breezy Bollywood romantic comedy.,2026-05-17T16:57:39.836986
301270,Mann,8.4,13035,5.502,1999-03-01,[18],"A smooth talker falls for a music teacher aboard a cruise, but a cruel twist of fate hinders their plans to meet again months later.",2026-05-17T16:57:39.837250
301271,Manorama Six Feet Under,8.8,2650,196.97400000000002,2007-03-01,[18],"A government employee and aspiring crime writer, who is under investigation for corruption, is asked by a politician's wife to spy on her husband.",2026-05-17T16:57:39.837470
301272,Welcome,7.8,12283,41.184,2007-03-01,[18],"In this silly Bollywood farce, the brothers of a Mafia princess set out on a comical mission to marry their sister into a respectable family.",2026-05-17T16:57:39.850948
301273,Time Out,8.1,13668,89.868,2015-03-01,[18],"Raised in the privileged bubble of Delhi's elite, a teen is compelled to question his outlook on life and love when his older brother comes out as gay.",2026-05-17T16:57:39.851410
301274,My Mother's Wound,7.6,14766,140.964,2016-03-01,[18],"After leaving the orphanage where he was raised, a teen searches for his family only to find work at a farm, where secrets of the past begin to surface.",2026-05-17T16:57:39.851695
301275,Zulu Man in Japan,8.0,5050,66.504,2019-03-01,[18],"In this documentary, South African rapper Nasty C hits the stage and streets of Tokyo, introducing himself to the city's sights, sounds and culture.",2026-05-17T16:57:39.851873
301276,Real Steel,7.8,1943,48.209999999999994,2011-03-01,[18],A struggling fighter-turned-promoter reconnects with his estranged son to convert an old-generation robot into a mighty World Robot Boxing contender.,2026-05-17T16:57:39.852007
301277,Enola Holmes,7.9,6307,14.639999999999999,2020-03-01,[18],"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2026-05-17T16:57:39.852159
301278,Kiss the Ground,8.1,9161,31.518,2020-03-01,[18],Science experts and celebrity activists unpack the ways in which the earth's soil may be the key to combating climate change and preserving the planet.,2026-05-17T16:57:39.852369
301279,A Love Song for Latasha,9.2,7254,112.50599999999999,2020-03-01,[18],The killing of Latasha Harlins became a flashpoint for the 1992 LA uprising. This documentary evocatively explores the 15-year-old's life and dreams.,2026-05-17T16:57:39.862366
